,title,nationality,box_office_first_week,press_eval,viewers_eval,budget,duration_minutes,season,year,action,animation,arts martiaux,aventure,biopic,bollywood,comédie,comédie dramatique,comédie musicale,divers,drame,epouvante-horreur,erotique,espionnage,expérimental,famille,fantastique,guerre,historique,judiciaire,musical,policier,péplum,romance,science fiction,sport event,thriller,western,stars_producers_director,nombre_acteurs_connus,distributor_important
5376,zambezia 3d,Afrique du Sud,106754,2.9,3.0,20000000.0,83,été,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
5377,lea,Italie,10964,3.2,3.9,29000000.0,95,été,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,True
5379,role models,U.S.A.,31351,3.2,2.7,28000000.0,98,hiver,2009,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
5380,the three stooges,U.S.A.,288,3.0,1.5,30000000.0,92,été,2012,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
5381,quand la mer monte,France,49512,4.2,3.0,29000000.0,93,automne,2004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,False
5382,dracula 2000,U.S.A.,105868,2.6,1.7,28000000.0,99,printemps,2001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,True
5383,"corto maltese, la cour secrète des arcanes",France,121351,3.9,3.0,29000000.0,92,automne,2002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
5383,"corto maltese, la cour secrète des arcanes",France,121351,3.9,3.0,29000000.0,92,automne,2002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
5384,kiseki,Japon,16753,3.8,3.9,29000000.0,128,printemps,2012,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
5384,kiseki,Japon,16753,3.8,3.9,29000000.0,128,printemps,2012,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
5385,fleur de tonnerre,France,19031,2.5,2.2,29000000.0,100,hiver,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
5386,do começo ao fim,Brésil,1201,1.8,2.7,29000000.0,94,printemps,2010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
5386,do começo ao fim,Brésil,1201,1.8,2.7,29000000.0,94,printemps,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,True
5387,"les aventures de philibert, capitaine puceau",France,47299,2.2,2.0,29000000.0,103,printemps,2011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
5387,"les aventures de philibert, capitaine puceau",France,47299,2.2,2.0,29000000.0,103,printemps,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,True
5388,everybody wants some !!,U.S.A.,16837,3.4,2.9,10000000.0,117,printemps,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
5389,une pure affaire,France,90002,3.3,2.7,29000000.0,88,printemps,2011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,True
5390,evangerion shin gekijôban: jo,Japon,723,2.9,3.8,29000000.0,98,hiver,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,False
5390,evangerion shin gekijôban: jo,Japon,723,2.9,3.8,29000000.0,98,hiver,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,False
5390,evangerion shin gekijôban: jo,Japon,723,2.9,3.8,29000000.0,98,hiver,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,False
5391,exit wounds,U.S.A.,172273,2.2,2.2,50000000.0,103,printemps,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,True
5391,exit wounds,U.S.A.,172273,2.2,2.2,50000000.0,103,printemps,2001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
5393,pulse,U.S.A.,34209,1.7,1.9,38000000.0,85,automne,2006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
5394,arrête de pleurer pénélope,France,96020,1.8,1.8,29000000.0,84,été,2012,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
5396,good luck algeria,France,90069,3.7,3.2,29000000.0,90,printemps,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,True
5397,r,Danemark,6232,3.5,3.9,195000000.0,100,hiver,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
5398,fuk sau,Hong-Kong,65650,3.8,2.2,29000000.0,108,printemps,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
5398,fuk sau,Hong-Kong,65650,3.8,2.2,29000000.0,108,printemps,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,True
5398,fuk sau,Hong-Kong,65650,3.8,2.2,29000000.0,108,printemps,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,True
5398,fuk sau,Hong-Kong,65650,3.8,2.2,29000000.0,108,printemps,2009,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
5400,88 minutes,U.S.A.,135889,1.7,2.0,30000000.0,110,printemps,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1,True
5401,faust,Russie,23835,4.1,2.8,29000000.0,134,été,2012,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
5403,samouraïs,France,198078,2.4,1.0,29000000.0,90,été,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
5404,intruders,U.S.A.,5746,2.2,2.2,13000000.0,101,hiver,2012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
5404,intruders,U.S.A.,5746,2.2,2.2,13000000.0,101,hiver,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,True
5406,my little pony: the movie,U.S.A.,104809,2.7,2.8,6000000.0,99,automne,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
5407,the seeker: the dark is rising,U.S.A.,206890,1.8,1.8,45000000.0,101,automne,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
5407,the seeker: the dark is rising,U.S.A.,206890,1.8,1.8,45000000.0,101,automne,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
5408,kangaroo jack,U.S.A.,57467,2.8,2.3,29000000.0,89,été,2003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
5409,alpeis,Grèce,3002,3.2,2.2,29000000.0,93,printemps,2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,False
5410,a moment in the reeds,Grande-Bretagne,1974,2.7,3.4,29000000.0,108,printemps,2019,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
5410,a moment in the reeds,Grande-Bretagne,1974,2.7,3.4,29000000.0,108,printemps,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,True
5411,la vie est à nous!,France,49071,2.4,1.6,29000000.0,100,hiver,2005,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,True
5414,le concile de pierre,France,133365,2.1,1.2,22000000.0,100,automne,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1,True
5414,le concile de pierre,France,133365,2.1,1.2,22000000.0,100,automne,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,True
5414,le concile de pierre,France,133365,2.1,1.2,22000000.0,100,automne,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,True
5415,"non ma fille, tu n'iras pas danser",France,151073,3.5,2.3,29000000.0,105,automne,2009,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,True
5416,quelque chose à te dire,France,170718,2.4,2.8,29000000.0,100,printemps,2009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,True
5417,chernobyl diaries,U.S.A.,74209,1.5,2.0,1000000.0,86,été,2012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
5418,la región salvaje,Mexique,6114,3.1,3.0,29000000.0,98,été,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
5418,la región salvaje,Mexique,6114,3.1,3.0,29000000.0,98,été,2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
5418,la región salvaje,Mexique,6114,3.1,3.0,29000000.0,98,été,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,True
5419,flash of genius,U.S.A.,2023,2.0,3.3,29000000.0,119,printemps,2009,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
5419,flash of genius,U.S.A.,2023,2.0,3.3,29000000.0,119,printemps,2009,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
5420,cigare au miel,France,4201,2.6,2.3,29000000.0,96,automne,2021,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
5421,american pastoral,U.S.A.,18114,2.8,3.0,29000000.0,108,hiver,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2,True
5421,american pastoral,U.S.A.,18114,2.8,3.0,29000000.0,108,hiver,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,2,True
5421,american pastoral,U.S.A.,18114,2.8,3.0,29000000.0,108,hiver,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,2,True
5422,betty fisher et autres histoires,France,88209,3.4,3.4,29000000.0,101,automne,2001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,True
5423,maman,France,116694,2.6,2.3,29000000.0,88,printemps,2012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,True
5424,l'enfer,France,43689,2.2,2.3,10000000.0,95,automne,2005,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,True
5425,bai ri yan huo,Chine,66297,4.0,3.0,29000000.0,106,été,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,True
5425,bai ri yan huo,Chine,66297,4.0,3.0,29000000.0,106,été,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
5426,tip top,France,45006,3.1,1.3,29000000.0,106,automne,2013,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,True
5426,tip top,France,45006,3.1,1.3,29000000.0,106,automne,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,3,True
5426,tip top,France,45006,3.1,1.3,29000000.0,106,automne,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,3,True
5427,till det som är vackert,Suède,1905,3.0,3.7,29000000.0,98,automne,2011,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,True
5428,vaurien,France,3129,1.8,3.8,29000000.0,90,automne,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
5430,dépression et des potes,France,183898,2.1,2.2,29000000.0,95,printemps,2012,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
5431,la vie d'une autre,France,178741,2.4,3.0,6500000.0,97,hiver,2012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,True
5431,la vie d'une autre,France,178741,2.4,3.0,6500000.0,97,hiver,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,2,True
5432,songs my brothers taught me,U.S.A.,20103,3.9,3.7,29000000.0,94,automne,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
5434,niko - lentäjän poika,Finlande,203423,3.8,3.0,6100000.0,81,hiver,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
5434,niko - lentäjän poika,Finlande,203423,3.8,3.0,6100000.0,81,hiver,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
5435,kill me please,France,5310,2.4,2.7,29000000.0,95,automne,2010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,True
5437,aloft,Espagne,3554,2.2,2.5,8000000.0,93,automne,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,True
5438,versailles,France,37013,3.8,3.4,29000000.0,113,été,2008,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
5439,mes copines,France,90774,1.8,1.9,29000000.0,90,été,2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,True
5441,cake,U.S.A.,24050,2.5,3.1,7000000.0,102,printemps,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,True
5442,au cul du loup,France,499,2.0,2.8,29000000.0,82,été,2012,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,False
5443,louise en hiver,France,16128,4.4,3.9,29000000.0,75,automne,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
5445,maya the bee - the movie,Allemagne,216623,3.0,3.2,29000000.0,89,hiver,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
5445,maya the bee - the movie,Allemagne,216623,3.0,3.2,29000000.0,89,hiver,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
5445,maya the bee - the movie,Allemagne,216623,3.0,3.2,29000000.0,89,hiver,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
5445,maya the bee - the movie,Allemagne,216623,3.0,3.2,29000000.0,89,hiver,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
5446,kill list,Grande-Bretagne,13091,3.4,2.5,500000.0,95,été,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,True
5446,kill list,Grande-Bretagne,13091,3.4,2.5,500000.0,95,été,2012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
5447,konferenz der tiere,Allemagne,218189,1.9,2.2,29000000.0,93,hiver,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
5447,konferenz der tiere,Allemagne,218189,1.9,2.2,29000000.0,93,hiver,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
5448,shan he gu ren,Chine,61326,3.9,3.9,29000000.0,126,hiver,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
5448,shan he gu ren,Chine,61326,3.9,3.9,29000000.0,126,hiver,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,True
5449,mascarades,France,19877,3.5,3.6,29000000.0,92,hiver,2008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
5450,espace détente,France,701031,2.9,1.7,29000000.0,102,hiver,2005,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
5451,dark blue,U.S.A.,93821,3.6,2.9,15000000.0,116,été,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1,True
5452,fair play,France,51246,2.7,2.2,29000000.0,98,automne,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,2,True
5452,fair play,France,51246,2.7,2.2,29000000.0,98,automne,2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,True
5452,fair play,France,51246,2.7,2.2,29000000.0,98,automne,2006,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,True
5453,la vie domestique,France,60609,3.5,2.6,29000000.0,93,automne,2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
5454,arrhythmia,Russie,4004,3.5,3.9,29000000.0,116,été,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,False
5454,arrhythmia,Russie,4004,3.5,3.9,29000000.0,116,été,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,False
5455,aliens in the attic,U.S.A.,78821,2.1,2.2,45000000.0,87,automne,2009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
5455,aliens in the attic,U.S.A.,78821,2.1,2.2,45000000.0,87,automne,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
5455,aliens in the attic,U.S.A.,78821,2.1,2.2,45000000.0,87,automne,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
5456,whatever lola wants,Canada,38515,2.7,3.3,29000000.0,115,printemps,2008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
5457,dorothy mills,France,66070,3.0,2.7,500000.0,102,été,2008,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
5457,dorothy mills,France,66070,3.0,2.7,500000.0,102,été,2008,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
5458,"ni à vendre, ni à louer",France,43003,3.1,2.1,29000000.0,80,été,2011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,True
5459,wendy and lucy,U.S.A.,13238,4.2,3.2,200000.0,80,printemps,2009,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
5460,samsam,France,86711,3.3,1.8,29000000.0,77,hiver,2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
5460,samsam,France,86711,3.3,1.8,29000000.0,77,hiver,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
5461,piégé,France,20340,2.4,1.8,29000000.0,78,hiver,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,True
5462,missing link,U.S.A.,39446,3.6,3.4,100000000.0,95,printemps,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,True
5462,missing link,U.S.A.,39446,3.6,3.4,100000000.0,95,printemps,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,True
5462,missing link,U.S.A.,39446,3.6,3.4,100000000.0,95,printemps,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,True
5462,missing link,U.S.A.,39446,3.6,3.4,100000000.0,95,printemps,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,True
5463,la déesse des mouches à feu,Canada,81,3.3,3.0,29000000.0,105,automne,2021,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,False
5464,the big wedding,U.S.A.,99788,1.4,2.3,35000000.0,90,printemps,2013,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,True
5465,omar,Palestine,28879,3.8,4.1,29000000.0,97,automne,2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
5466,the two faces of january,U.S.A.,74145,3.4,3.0,29000000.0,97,été,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,2,True
5467,a l'aventure,France,4276,2.3,2.2,29000000.0,104,printemps,2009,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
5468,la vie d'artiste,France,50605,2.9,2.3,29000000.0,107,automne,2007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,True
5468,la vie d'artiste,France,50605,2.9,2.3,29000000.0,107,automne,2007,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,True
5469,salmon fishing in the yemen,Grande-Bretagne,38438,2.2,2.8,29000000.0,107,été,2012,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,True
5469,salmon fishing in the yemen,Grande-Bretagne,38438,2.2,2.8,29000000.0,107,été,2012,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,True
5469,salmon fishing in the yemen,Grande-Bretagne,38438,2.2,2.8,29000000.0,107,été,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,2,True
5470,be cool,U.S.A.,170359,3.0,2.2,53000000.0,119,printemps,2005,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
5470,be cool,U.S.A.,170359,3.0,2.2,53000000.0,119,printemps,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,True
5471,harrison's flowers,France,80594,3.8,3.5,29000000.0,130,hiver,2001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,False
5472,glück/bliss,Allemagne,1394,3.3,3.1,29000000.0,90,automne,2022,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
5472,glück/bliss,Allemagne,1394,3.3,3.1,29000000.0,90,automne,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,True
5473,neighbors 2: sorority rising,U.S.A.,217611,2.5,2.4,35000000.0,93,été,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,True
5474,je me suis fait tout petit,France,37967,2.7,2.6,29000000.0,96,été,2012,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
